credit_score,annual_income,loan_amount,employment_years,existing_debt,approved,stability_score,decision_confidence
698.5704579018167,105173.49936088998,5000.0,0.6007837307702415,5521.434063346725,1,7.650089137415928,0.9427531198095574
638.0584953493595,19324.02450366199,6665.747708847577,4.377358324781268,20494.974456558502,0,0.4315749733100078,0.0228569887610003
623.5376132944504,41640.86844881905,38108.47971308636,3.225997792983066,23190.58720687617,1,7.080272084711243,0.9228095229648935
535.1992801118282,10000.0,15034.64238715944,0.0,23288.14335303724,0,2.763337264978966,0.11327226129510275
716.8284270171048,25491.97435841399,5000.0,4.650030890640944,43806.82599642767,0,0.5004541941592134,0.02552781569188787
676.5937808475562,11830.277591884733,52218.74204786354,0.0,14178.106667603271,1,8.878338511058235,0.9857418478870382
710.8354563410307,51861.0392151772,21561.79851657297,5.8053745001694566,37444.138923021965,1,8.100531293444458,0.958518595270556
580.4551053206819,10924.895946490353,45576.43867812459,0.5173103866225137,9711.378299203318,0,0.9122952468000513,0.0414971626310224
477.655279338692,10000.0,67912.14903940338,4.312459549779302,12347.380901665676,0,4.733920920301383,0.18968264793005365
581.5055247011529,104450.79426817912,39706.219383579686,0.0,36438.59320570181,1,7.39159991524434,0.933705997033552
848.6014777003182,163864.87983356637,35729.186953325545,7.063391786347596,22625.922010639355,1,8.687496940092467,0.9790623929032364
508.9581065985316,14836.387933294764,16695.89654155492,8.54102603573546,9760.658725761432,0,2.365248248902976,0.09783615659011537
657.7765306835621,30497.15466448952,37023.898546961,7.6034209219882465,9341.984689886556,0,2.117651153764092,0.08823545290105661
595.8075200113555,22758.166874127943,24561.77739726299,3.89781698120752,20744.012394197976,1,5.180909155642152,0.8563318204474754
645.2291564674202,57058.16328273644,27742.217872774087,2.4528572403364186,9150.776607539843,0,2.772616160093837,0.11363205518731204
613.64372442332,84034.74319346489,78783.86493525864,7.812573041349589,24433.6560706719,1,6.5547091587579285,0.9044148205565274
463.9761564234358,16074.828158034616,9856.417362633443,5.237465119486275,6778.008243269278,1,6.085396127095583,0.8879888644483455
376.3449008868028,10000.0,17977.35546862266,0.0,9893.571492031831,1,8.314950036607717,0.9660232512812701
611.1791237032214,21443.505161985384,61677.66036113219,0.0,28112.56038674028,1,6.427013306774358,0.8999454657371024
452.3100027044021,13317.685786453943,12576.377210939978,12.31906209081914,62650.02393257351,0,0.3545872300159153,0.019871749735311
668.6082753366129,42417.19339520034,21456.994479036563,0.0,28121.172894476123,1,7.170784332632994,0.9259774516421547
624.0939755531372,34355.50049522365,17216.839631374074,6.261729828810563,14831.614414340193,1,5.563696899899051,0.8697293914964668
442.6424876911752,39336.69008571349,5000.0,0.8487812571099669,8379.955693040305,0,1.3672420909513905,0.05913795862872737
628.6598717341714,234184.17306569385,7418.319455768674,10.26187893784654,16474.145374196803,0,0.90706113181825,0.04129420715213622
637.5015625163331,56259.33708189895,5000.0,13.856373428406712,10657.410839537031,1,8.94754774640207,0.9881641711240724
781.1179239737979,80327.2947161805,35543.441421390286,3.027878939396064,10006.214366738775,1,8.088979077186629,0.9581142677015321
594.3176820279591,10000.0,104914.82702689206,10.934616599144336,15909.16215030325,1,5.79486272613669,0.8778201954147841
587.0815676331803,11801.36734537278,34268.63360244898,6.791690106329419,37181.76962256385,0,1.1039182433384918,0.048927442088635385
463.0484778303594,20253.38227885084,25770.056831730373,0.0,21724.75332335541,1,8.261845713819337,0.9641645999836768
587.8571573687462,54521.34027643973,33076.57960606863,4.793189183681475,36368.27404562162,1,7.827429375390468,0.9489600281386664
541.4910128094207,21730.234288544656,5000.0,0.0,17240.95794352587,1,7.916028672163949,0.9520610035257382
583.0723857487254,18741.49057242164,11372.272450700792,5.304671179125409,6559.063134374423,0,1.2701014357695426,0.055371280162492466
604.1748345752418,77018.51380534987,21749.88367235384,4.981003021493524,8937.925734852424,0,2.311072786486842,0.09573547539438773
741.2921204220743,19769.82348311252,6368.141863797573,5.525697492159646,28323.34374604125,0,4.926449315090288,0.19714803466676628
696.6067330429834,17476.38664715524,5000.0,1.7211682339065364,29681.29798398224,1,5.463476238100519,0.8662216683335181
703.0715817343055,10000.0,13913.277973874,0.0,28736.11734444317,0,0.2331203640052431,0.015161810032856365
702.9444399879619,37820.59796356717,26416.871368468503,5.215015020904425,17316.286397409265,1,7.493192507310232,0.9372617377558581
753.6678309471846,10000.0,11183.440644625454,8.983700889260579,14853.771309373444,0,2.373263746380431,0.09814696159434322
653.6514029779515,42712.63941862259,18629.12273467944,2.532759168631424,9372.697943206134,1,5.254233401144095,0.8588981690400432
661.3266877815306,26234.62332972164,5979.816666181097,6.061219531525381,16381.158901866804,1,6.243929286862649,0.8935375250401927
652.560987102756,90122.23120184855,13534.210255859109,3.116660724627215,21178.866318506487,1,6.300733288106988,0.8955256650837445
736.7568403447245,213897.78566318724,8008.725894275567,6.582149951595433,104699.97424293976,0,0.6168211297874899,0.03004000299175981
443.9739057619416,19836.800486499546,35751.083289676666,2.6149553891372443,41741.16231272152,0,3.318222513149041,0.13478821989761589
704.6512462162366,105876.5669764382,28171.83043557981,5.015926910178717,24303.94954175392,1,8.548850970305306,0.9742097839606857
516.1419476447455,67150.20372304275,5465.936143158694,1.4944611446736715,36936.89859669451,0,1.964058036787056,0.08227980142643684
698.9714364122676,19130.67767615868,42996.51357806664,6.234338243243207,15775.936442962957,1,5.478376983753207,0.8667431944313622
548.3300117136106,15508.696975546378,18653.605763583924,8.605363641325948,32671.27512373377,0,4.825935604113977,0.19325056424115422
850.0,12110.90597188628,9099.871934378058,0.0,11117.579177012569,1,8.04314019446759,0.9565099068063656
705.2141533741886,49396.217803488784,117155.56540424508,7.649272667407386,19243.22990875767,0,2.664315192854233,0.10943262992700084
759.3901986923871,10000.0,21779.95950230896,11.6137232883838,19410.10869252034,1,8.083868719818245,0.9579354051936385
725.845105976769,126197.14493550464,24985.8610595198,0.0,9512.633500480437,0,3.984986653265813,0.16064233961642949
751.0577974063477,17136.388572951262,12523.684329250964,8.146596756662163,26594.95923683956,1,7.090931317527977,0.9231825961134792
604.6754916190336,46146.83386251726,116971.8644087786,9.87116724571318,15019.28767289211,1,6.710164073434198,0.909855742570197
630.2492542601725,142088.57451576428,109483.29676150976,3.774648514303093,13799.348446863882,1,5.10167650697638,0.8535586777441733
447.3147001391699,69381.11157968508,22510.28983428276,0.0,11247.420101898764,0,2.040255316046029,0.08523438980586642
569.5744299482163,20879.539152241385,18489.214875351176,6.456305748726868,6450.993306915163,0,4.583941335194512,0.1838671129973382
638.2610694910987,103806.3186775139,5000.0,10.571217834835789,4615.075515263248,1,7.545641645055122,0.9390974575769292
581.7903264886754,26098.66646078956,120972.1721734842,11.172424152464728,4910.283396796149,1,6.257423924305307,0.8940098373506857
528.1989736252125,30251.682515145905,5000.0,1.806305908634184,9363.346370028668,1,7.034282764658811,0.9211998967630584
643.408250227236,25186.50010104034,5000.0,8.284914114701914,37796.90157297667,1,8.630265895704373,0.977059306349653
581.0775087494235,22865.824954711,15333.37652422308,4.425388888802697,23806.695203868097,1,5.9971689165955,0.8849009120808424
542.8981882300303,13195.48557818964,6715.335901674256,8.533659486065897,11502.526912749754,1,6.641531692142519,0.9074536092249882
667.20387014023,16179.51650900479,111510.61461034522,3.2241528113863582,26326.85632479314,0,4.540101948352255,0.18216721840549563
640.2525919217042,82752.24248621667,10246.295043584862,0.0,35524.656648436336,0,1.456831988151264,0.0626118526017837
681.4498853592005,43502.23870471478,44525.0747475883,0.0,10577.777836812562,0,4.919255216304588,0.1968690798158922
663.98310495998,18901.07466737468,51403.18035106736,3.3550951491599865,16489.634982143725,1,6.1590058116550725,0.8905652034079276
656.7293716707562,27797.91858035769,23645.42920399826,4.877394149298817,45046.421103945,0,1.089876775172201,0.0483829769964731
592.5841549951672,64152.34699667486,30436.92326572976,10.308665699342557,50577.601103305664,1,8.718790609370291,0.9801576713279603
420.4905212329392,24697.3634715682,6581.375074332519,5.0129908660630935,31800.65763305097,0,4.480549579038565,0.1798580449014954
683.2235855073948,35280.35552102271,9083.511139153825,2.097355292207937,9470.50623610216,0,3.3060335063923136,0.13431558494174275
635.8757167687792,26355.25987727608,20541.06880109636,10.80891551482533,29729.66222063376,1,8.48584236075087,0.9720044826262805
770.0076492071089,38481.61545874121,5000.0,3.005240454579131,35472.70501260904,0,2.25758475000491,0.09366144948998631
666.8307596254741,104198.95385832607,5000.0,10.273940039424131,27503.511952477664,0,3.1149603228420304,0.1269066247632624
618.2591282890158,76100.06572674344,23227.393867612805,3.39897368865419,18264.15647136816,1,8.570235993959912,0.9749582597885968
632.2901072719862,43235.70660111894,44360.94905496234,13.063948681271857,27352.43782061798,1,7.157368967662602,0.9255079138681911
611.705303220466,39472.62553367968,13576.088371374704,4.430054747052223,43354.71671529368,0,4.037657323663523,0.1626846717338917
671.8893690887276,103027.71766153228,7270.288906970587,0.0,20531.849221305933,0,2.575513190525528,0.10598928697956127
672.6858731944093,10000.0,43767.77616363,3.679866752591933,47968.22246643939,1,6.272013899887456,0.894520486496061
668.8139786527045,15825.816756508764,12261.58264458649,4.730332725734909,3349.262184887386,1,5.440207698110707,0.8654072694338747
836.5333117755167,15521.744278176116,5000.0,4.414785452828002,27719.59673431103,0,4.922140563278839,0.1969809606169346
666.923425836737,17552.091732108416,5000.0,9.458874895482955,8497.574261857262,1,6.708431154505025,0.9097950904076759
667.0387696395458,168844.6397593781,33098.35562484773,3.389389769852859,5649.901296842719,1,8.272059063689973,0.964522067229149
540.3009347063575,19279.407077408687,49942.520250958856,4.976510053860954,18735.10387918713,1,8.442922333025374,0.970502281655888
478.1813164397071,58934.03007171951,10541.01656362572,4.456076006590629,20804.05056509729,1,5.027808522124763,0.8509732982743666
507.9102458963006,26208.84362963169,61758.08307103626,6.034576876779371,26605.004857435903,0,2.1946994708110146,0.09122304070491688
593.5539872004551,10000.0,22224.86779453172,7.597595625887191,20397.87754738549,1,6.669644012595116,0.908437540440829
705.7233791595254,16982.593964211348,8582.719665790064,7.266759150101322,22031.953869340803,1,5.888431241882921,0.8810950934659022
693.1383600562938,94998.51578263236,38614.21058276692,1.7504581815675315,25744.12728188268,0,2.842802849828075,0.11635357989129269
660.2913608289869,31345.3557127481,14437.851625326595,6.115357551308087,13304.019637361138,1,6.350460685614512,0.8972661239965078
647.0405682807357,21210.004525256216,11965.385315102369,0.0,7046.805132069163,1,8.771638815650077,0.9820073585477527
507.2557823096824,98283.85495437989,29099.18654344288,5.604342423676769,31088.16829355849,0,4.462264459787231,0.17914903007338243
795.7979600372132,11482.937485496286,5000.0,11.171825432228571,19985.864228168943,0,0.4890922647508446,0.02508725108217561
501.584410535312,15906.266319005264,23191.91849229605,0.9122682032289648,19684.80391780059,0,3.684332802667776,0.14898433316466886
475.2628050644023,18806.56417686026,21248.08427175749,6.407326681579499,6219.98806828978,1,6.454518409517176,0.9009081443331012
673.233749810054,14633.39451263206,27924.588712954515,0.0,13374.842087298235,1,8.887128330883844,0.9860494915809345
612.9366694521428,33738.379647586444,40030.5964328701,4.917969913112259,15483.929324530498,0,4.113411217922115,0.16562206763371468
781.5915126947039,130793.16242774836,65897.3552712754,3.5989650673077724,22493.718722961745,0,2.7498893994291675,0.11275081344725343
728.8704332619194,38941.47462961393,8520.44698087254,7.048227181761704,20128.803388118195,1,6.988994023569542,0.9196147908249339
679.3673165634742,30528.248433235705,100986.3080036097,0.0,14076.177121939032,0,1.6403155546003674,0.0697265215049122
676.5270913308719,10000.0,10522.380973506057,13.763863982961738,16499.29849397148,1,6.1393619775098704,0.8898776692128454
617.4521383742116,19089.665186851635,5517.476632034214,0.0,22219.023549115773,0,4.126020798781311,0.16611101056498961
639.4270463163818,23076.26673445884,32099.95860220808,8.082913681816054,35533.157411994616,1,7.438257335919587,0.9353390067571855
623.8336875585322,29457.37235579348,8540.980647675888,2.310336510827918,12121.14496931966,1,7.010716092915446,0.9203750632520405
605.6679472050976,10000.0,5000.0,0.0,12844.629397069417,0,2.52164099152647,0.10390036497755697
717.9230433372953,24047.092647339545,42940.88759034776,0.0,12976.221651285614,0,4.15842133694237,0.1673673579630715
521.1707800697069,87126.78672957643,10470.853270479773,10.47501520817821,6289.499651150464,1,8.633063543866616,0.9771572240353315
672.6587975445327,11809.560215297814,11150.876976329337,14.42336611948218,13092.965738155352,1,5.958247562667889,0.8835386646933762
627.2784325220847,10000.0,5000.0,11.999294059525011,6085.788368097944,1,5.579579488364892,0.8702852820927712
570.2807066318601,71933.4298705591,13433.466327709742,3.0543112926647584,8511.712546498855,1,6.9578110411102525,0.9185233864388588
572.2332322930641,33763.677501372906,90431.53176417516,0.0,42478.66923972182,0,0.5931236447653133,0.029121120919471333
839.6577988835829,65653.17201063521,12669.110597866464,1.2564785644678111,9601.56704794174,1,5.968221086046002,0.88388773801161
681.7575979153555,58626.90175975574,5000.0,9.136699168356657,51511.79099751393,0,0.7956627498288701,0.036974678054588844
719.6721565195805,21915.06684108145,5000.0,3.605580542567644,42903.11254007588,1,8.04647846131487,0.9566267461460205
544.4322011444268,38124.88812164572,7206.024434816191,0.1739531076456133,62862.70543799493,0,2.3067197966365223,0.0955666859920284
585.6450112283478,42773.47040900749,47153.658420424406,5.615643853229314,18544.99642461106,0,3.769249051120202,0.15227700402302824
629.7810862212249,39855.03154483275,12213.232142060891,17.580334980824134,11586.142015107976,0,3.2906231659202034,0.1337180411275181
599.1974821791889,12676.210038123443,32923.418258680984,14.254563512909396,51280.01541637617,0,3.142549980644313,0.12797642782090193
699.6444050147048,21518.86302248989,7967.401463586547,4.995883963402453,36705.98989160285,1,7.534118843043579,0.9386941595065252
561.7515205719992,22885.100749903708,74679.55560991292,0.0183618397182083,22343.923630527428,0,4.223093010115323,0.1698750350861044
502.0353711333333,175791.11423602377,5107.653398640414,0.0,19848.1739841416,0,2.4093071202510066,0.09954456180565126
552.7558732669152,10000.0,13592.658928286315,0.0,18388.393360483733,0,4.897614196274257,0.19602993822287937
513.522245059023,22812.65120704238,6865.049855312017,0.0,9086.201319242013,1,6.283120259886943,0.894909209096043
719.146295633486,37657.3602920391,35235.564638412536,13.55623419670497,17481.075545355772,0,0.7186972336660634,0.03399030089725552
596.835988041583,28601.886394701363,5000.0,0.0,12752.958455624355,1,5.163100566219056,0.8557085198176669
479.3588880532647,36598.18675153753,37579.61836315729,4.127218259228053,32156.17210450453,1,7.363571772752968,0.9327250120463538
651.7150780297424,10000.0,13277.030032394372,10.448702088863206,4673.215576425561,1,7.71025744736913,0.9448590106579196
771.0218476335814,53424.08115921383,8225.904332565693,4.864064375911302,12002.102041057293,0,0.4412416259957882,0.023231818150857092
715.4665072666824,186581.20676572568,17959.82079207385,0.2598854404169612,28520.373236701667,0,0.956919042162201,0.04322747306343228
534.0262583198661,10381.434120817778,7160.116150716196,5.342585099867226,38391.17802616319,1,5.905983100791752,0.8817094085277113
544.790001750944,20778.88926924002,9722.410172409078,6.355539936754498,46274.49454992532,0,1.2131798294152232,0.05316411583446783
578.0745040540281,20322.74158575629,5000.0,7.1296381002138105,42639.04059496956,0,4.201501513690406,0.16903781379615862
783.1214104812416,43213.605136000086,16798.224858914313,6.506734729805325,23696.786035835747,0,1.4684528334266114,0.06306245680633799
693.2378593086881,138110.56540785247,42930.71138630957,0.8006409504163123,29596.35187759827,0,3.250121359287668,0.13214756291115445
686.3001335561017,41917.65436610824,20555.147068319904,5.049662297800603,37165.42466805051,1,8.746919954946938,0.9811421984231428
699.4801555259653,86925.36772107563,24458.88801160382,6.363445408255824,1002.5892281853958,0,2.61200829041076,0.10740440309756005
850.0,42024.17045947257,77343.86333132106,10.016439487428189,11900.432135940646,0,1.5960223158139837,0.06800902857237895
712.3689114663896,10000.0,6858.008570936224,7.427997378535856,38147.193897524514,0,1.141957444218371,0.050402431510508265
612.4452169451741,20860.39560004705,81680.63063354777,0.0,2459.5327504521165,1,8.698774473114252,0.9794571065589988
719.6156024089067,134579.2833599804,5000.0,9.523985894848073,16316.60643666769,1,8.509357413523924,0.9728275094733373
635.4437546306334,10000.0,24692.940325740896,0.0,2724.77740958929,1,6.031766510860622,0.8861118278801218
587.7875560704828,56336.70354072603,8613.98882595745,1.2924492415241735,22557.986694300434,1,7.639936184136716,0.942397766444785
494.224331277272,34262.79634843169,9551.46779377752,7.122378901125577,17976.56066642948,1,8.268888800804863,0.9644111080281702
633.4593860451484,10000.0,35409.26364030412,6.6605222585487125,24986.57914051601,1,7.22080324639785,0.9277281136239247
559.9372822367972,19491.493868836664,6482.295858936504,0.0,36754.020114342646,0,3.963391981941164,0.15980499521812677
508.2479784756462,22702.30925411271,11007.09027443144,0.0,24484.49897803215,0,3.358426027032377,0.1363471316604391
735.531105148511,41413.43524455474,90211.51695811392,9.876269642481963,38877.05069250834,1,5.372411071223597,0.8630343874928259
624.979553401134,36885.41017980535,13846.34858192772,0.0,2386.164603546501,0,4.545255650458566,0.18236705583410767
636.3613660500068,19728.573788095007,56857.702243905165,2.191516453452108,30973.420828702347,1,8.601672228653321,0.9760585280028662
602.8903583344552,66535.85649572007,20464.638655984672,6.329554501003468,27925.22450494001,1,7.532405829093072,0.9386342040182575
492.0518616648286,10000.0,15574.834414494371,9.746907623080286,10689.574627433502,0,0.6438483991460573,0.0310879991505614
640.5041097336891,268700.39257134066,26380.15805973054,10.21935022200088,28794.55815701705,0,2.290572164651485,0.09494055332322082
597.0857186953633,24827.40066427259,45443.9824133007,0.1889318394606016,940.182611824716,0,2.355755528889439,0.097468071528366
610.9905563667687,125492.90566143248,5000.0,10.12926329837169,31260.67429987174,1,8.58844103981031,0.9755954363933608
789.0036488204663,62175.215842054015,5000.0,0.0,22265.027062020534,1,8.54834569706047,0.9741920993971164
604.7464159554426,70779.76367958763,14837.806553625494,6.758903751381219,5878.901376671936,1,8.119502183430495,0.9591825764200673
517.7583656206884,10000.0,18146.30469352902,3.632604014709028,7302.461595944344,0,4.886321609702231,0.1955920624170253
820.7451058770507,12463.4789110425,17828.579994694366,5.030795378226763,9806.021320952932,1,5.336559859980195,0.8617795950993068
568.0320754882036,20475.96139793182,5000.0,3.902288293449888,11222.61269917051,1,5.646514856378455,0.8726280199732459
632.4696818545112,42902.92146536899,19690.12621234868,0.0,1304.295330757389,1,8.594216754108317,0.9757975863937911
796.3532399344099,10000.0,6270.61170779082,3.6678247500268855,3437.3177337187835,0,3.725530191757959,0.15058178294571678
597.9970508048642,15568.626695251956,15774.976956871082,2.6847716355665554,36320.016081663685,1,5.036788206466518,0.8512875872263281
677.436647059748,16273.571026409834,83241.14935770552,13.725624197052632,50208.819671035606,1,5.405886171464129,0.8642060160012445
660.5560864425722,24243.885703449447,7496.739410497096,2.3319967605983134,3633.700777203342,1,7.654007076432223,0.9428902476751277
559.2011361526029,77666.52167053496,46281.25573919208,0.0,18607.74953745148,1,5.020246335384875,0.8507086217384706
632.3561641035905,11172.22607295883,29980.311211496217,1.2969348844040685,20516.82766666884,1,5.643232205669994,0.8725131271984498
694.8110530979958,70351.56829068964,13130.220437139003,0.0,16225.863726315856,0,3.7944133276242415,0.15325276168338897
661.4032041795219,145925.74752552746,5000.0,4.754233430382232,16662.60688001143,0,4.04404320652305,0.16293228759987335
774.8624694014003,19487.24160985144,12767.93647720378,0.0,25363.72901326101,1,7.607845038010402,0.941274576330364
626.2012333728183,31077.460300926068,10809.293085560425,1.3198384789856203,7880.532380157676,0,4.817770749662727,0.19293396784406494
546.7973016568927,47689.80710797166,8462.462525547764,5.091091438996555,26995.830977059977,0,3.660687861144584,0.14806748849336143
722.0132432421367,24913.6172263106,15500.232682978072,0.0,25323.12115208981,0,1.5932803673920537,0.06790270812336532
602.4344915227688,15179.362040736196,24503.89325289257,3.200589382986579,15398.699552172746,1,6.301598792637071,0.8955559577422975
521.0367902450735,12553.475245912654,14118.485170879483,17.76393826709471,35221.12310554217,1,7.985965620472097,0.9545087967165233
478.08174266068215,14115.101446831231,15530.02012032898,1.9875515258093075,16352.962847714867,1,7.598531596188859,0.94094860586661
520.8859862389492,62047.3060092406,18382.166805922127,6.671108403500103,13030.082167494422,0,0.6516439130184913,0.031390274178268035
563.3199826816963,126352.9792533945,30269.742768734217,7.510990853672147,17245.375490177354,0,3.5480612895579,0.1437003357175512
593.6529117761839,10000.0,33532.401698841146,6.270085245881015,36966.885028346784,1,7.2732344133418865,0.929563204466966
673.0431774608347,115239.32714046478,23238.90993605487,1.9581343733395864,15486.288002149466,1,5.37469907131237,0.8631144674959329
783.7192893019746,27429.922564719447,20950.465486312223,8.831946614504481,15696.248138144489,1,6.470863212237735,0.9014802124283207
635.538021197316,13026.932880702285,99302.88512388727,0.0,36159.83284397669,0,0.1607797777588424,0.01235676689268981
546.7286175977622,59966.74995937005,26940.748481180617,5.332088487466348,20427.993383427765,1,5.975958573516334,0.8841585500730716
637.5317464964659,14268.910131215292,5000.0,10.828730344962448,14788.621172547952,1,8.892042219009783,0.9862214776653424
596.220120342341,10000.0,8193.57366773513,7.70079182915609,20761.57035801893,1,6.572390898667042,0.9050336814533464
690.2872572716215,12495.191634200452,5370.763148002514,5.8375383873397,12306.339517430248,1,8.568186220708453,0.9748865177247958
658.6512308247702,27035.69815337827,6110.577384736748,0.0,16437.706272894746,1,7.524554503989052,0.9383594076396168
611.7254606297048,50896.75861826773,20947.987740455144,4.383616849492722,53209.84675850051,1,8.179245214166594,0.9612735824958307
647.9893011408144,211802.50737683647,5000.0,9.976610879557716,18264.597835690674,1,7.010548372420768,0.9203691930347269
607.9781294003528,80640.78791552648,5000.0,3.063586183523457,6596.537410180466,1,7.307615538505436,0.9307665438476903
480.2240328198854,10000.0,94975.5840425462,5.393473204283176,8922.078872214744,1,6.970070775275456,0.9189524771346409
565.0999821208903,325650.40007240605,13962.945057763933,8.18198194211516,30662.37880688671,0,3.3722429478093923,0.13688288981301724
614.1836459423953,122375.76922737682,6087.891586195167,13.52398940978916,47586.44047572537,0,3.0067856935261834,0.12271209832040302
742.7805955343133,85861.76920762815,13169.979823040516,7.318169583312244,13478.048090008995,1,6.123089449763423,0.8893081307417198
698.7173002119741,22882.61353376216,9584.555794657972,9.837458879580002,14608.121619878468,0,1.0081178796907009,0.045212734110455746
734.2773441253878,34040.524468769654,31619.76249761394,6.16451422904781,2973.678288050361,1,7.581889183628672,0.9403661214270035
811.5246786934853,25945.19122830576,5000.0,6.509569447217355,40930.67082331022,1,5.708442717628196,0.8747954951169868
729.801825283448,116209.60587809762,11053.61110710072,5.718098183684166,33633.75287112735,0,3.9934335656309328,0.16096987295303616
