transaction_amount,transaction_frequency,merchant_risk_score,days_since_signup,geolocation_change,fraud_label
139.1614328350186,0,0.7638859270408307,6.955082447648945,0,1
55.01707047393707,2,0.1114024070049732,32.13166213839569,0,0
145.6902591127187,1,0.7631372131696632,4.210221549929347,1,1
35.227515458311174,1,0.25935779279499044,31.762633254405053,0,0
35.50367634445903,2,0.09954947285584193,34.90445614283105,1,0
82.04962023124855,0,0.2302203730833721,36.12908035232036,0,0
21.260594711211695,2,0.3838929099300517,35.8108717098096,0,0
44.619655802368214,0,0.6224009357815579,30.90593921326095,0,0
55.8506852768058,1,0.4274679325427754,29.843268343262952,0,0
57.78431504600131,1,0.07896744924541287,34.722234665287665,0,0
50.522667874596095,0,0.26183848342589383,19.89976304260494,0,0
64.89549452739807,0,0.18355881280607225,16.466440768084034,0,0
72.32139389544528,0,0.12240214943229123,39.07861038911602,0,0
73.36593863648325,0,0.0927440717045368,39.26208361691489,1,0
30.354904783304335,1,0.03127303961406928,47.67340638059397,0,0
47.89612255178007,1,0.21739076046823055,35.18878158592151,0,0
84.86907154692344,2,0.05350236216320096,24.870100655817183,0,0
77.36617968934681,1,0.4074833491716919,16.663885032822368,1,0
20.678513712973405,2,0.5119207232423387,28.207843164474475,0,0
107.46888086730533,1,0.6852124019290584,6.6256213577339995,1,1
5.544368765629741,0,0.14851063238478135,53.85593793749814,0,0
56.17337255150924,1,0.333875741608101,38.594939540486656,0,0
102.44417541864942,1,0.06028418470981085,24.65051120630277,0,0
31.30268206827534,0,0.5093102030003698,28.320873372444233,0,0
34.14192386271045,0,0.08093745347296213,28.664234835292504,0,0
74.10074453932148,0,0.5547996467246027,33.53412538278708,0,0
16.429962119758855,1,0.19473952960240035,50.32984967494357,0,0
39.18112425287402,1,0.09171564874972833,51.188003951724596,0,0
69.91102843954381,0,0.14678972841026885,36.10518515747625,0,0
39.14285380776492,1,0.15762700230993723,40.01377121124957,0,0
49.10075031972571,1,0.5146411119988931,29.226863178391877,0,0
73.60464275787587,1,0.05674114414913841,19.19100711210923,0,0
65.53865208841403,2,0.25425792245036694,57.671721888090204,0,0
61.670459907385045,1,0.34070594768309376,12.452642443471067,0,0
46.52194301824903,0,0.15954746554072607,17.80575650568992,0,0
64.25152788172389,3,0.09239203535484589,57.76046440675611,0,0
51.90668299750608,1,0.10911928845215178,38.18276945137492,0,0
66.44514024814461,0,0.37645834369049525,25.61493602203153,0,0
42.57669937205054,3,0.27831144721933554,45.509739941982424,1,0
50.43577564051147,0,0.3709909409476303,46.50358636650576,0,0
30.251055186199654,3,0.2080812387027718,23.340457903374812,0,0
54.124809749844104,1,0.26362732450074,32.13870085883468,0,0
34.724978409278876,0,0.4319019769621155,47.63870450076293,0,0
27.148838745950165,1,0.37697814225922255,29.014036789924596,1,0
61.4665286963847,0,0.383556433130448,41.10380112475216,0,0
60.31849439644151,0,0.09438055365066916,53.672934050029,0,0
74.57184337371432,1,0.2805220615289014,11.6826668530477,0,0
44.22186076062252,1,0.12587046969241344,34.24626848738362,0,0
65.20132117091889,0,0.09929322707200613,40.87799598424238,0,0
68.76993930684158,2,0.6179407816444124,18.28745675462251,0,0
66.11934519578986,1,0.30615338717244683,32.17427470722285,0,0
34.358657929946446,0,0.27467805499874987,49.48948508555995,0,0
58.73408705677972,0,0.10242588256944832,30.252533363817214,0,0
64.10350740136653,0,0.1600521500280946,21.672409205256653,0,0
55.17946167269855,4,0.25769981615467913,50.43915005478487,0,0
2.8380585407228835,4,0.10206957633141889,42.88951862883475,0,0
59.012240599337005,0,0.05985716818376417,37.24258079344917,1,0
110.31327598493105,3,0.23829327258099747,36.917689901811755,0,0
45.999018281075436,1,0.4815671863877056,49.31110718215436,0,0
36.798072553616976,0,0.04759854393958748,41.23981157510152,0,0
64.33371399278495,1,0.4367560543750872,45.101733608953964,0,0
62.80945526166429,0,0.23741220206113287,30.381769657122064,0,0
84.81837913541037,1,0.18300183903491882,16.90909490312581,0,0
23.553296102277805,1,0.11962094964218793,44.841050702293,0,0
73.28450631437481,0,0.1893090382439603,50.110207138328,0,0
69.76055153128658,0,0.1050827811640202,35.52981835560268,0,0
51.446336576486345,0,0.07101937498658882,47.76532242172865,1,0
63.46718294804225,0,0.06891464173849111,34.31265927505391,0,0
80.73643703995893,2,0.2077447201451839,37.0023092254968,0,0
76.80788450071125,0,0.11183632093356809,57.27671667226,1,0
26.424517198156785,1,0.11638230501935305,34.793279409229264,0,0
75.5039546688871,2,0.2817344161083568,34.143736681912664,1,0
53.38278487418704,0,0.5271376256489967,17.430225244719544,0,0
56.82185245038789,1,0.1795632546693744,45.59080475979091,0,0
56.829924775042365,0,0.23469343148762498,30.191744980002625,0,0
51.2439252800435,0,0.40777836900021724,39.61947512113962,1,0
84.79268742767663,2,0.33788910697564967,34.534570038240105,0,0
52.9070510037697,1,0.07119821235329805,33.09628012958863,0,0
27.01134679042078,1,0.19676655687370645,36.704975611521924,0,0
45.16175360075678,2,0.3464781727839319,37.55062426484651,1,0
59.46736792026189,0,0.3368448412680097,50.93686965598747,0,0
85.73036960742627,0,0.17312532305232534,54.722330423618374,0,0
70.07736712372083,0,0.3749979155661951,45.15786612685746,0,0
33.7366180313239,1,0.05667960679971168,51.98711504817942,0,0
146.41530810806427,4,0.8387551944299402,14.341851524348396,1,1
61.61938277444949,1,0.48134729131625226,43.44075512129402,0,0
86.88476844997537,1,0.2025669344672171,54.006572288227886,0,0
51.20713916056927,0,0.14141796532372966,23.60677905982144,0,0
68.33398111763623,1,0.5913245823648294,30.4709157862584,0,0
146.00385373509903,2,0.9563502888258755,1.9744151074701008,1,1
199.85189189828975,3,0.4564319016998738,9.504081288730378,1,1
81.43420763445562,3,0.17045678475936635,45.54490393892724,0,0
76.80492500182444,1,0.26200336256477846,25.73386202594577,0,0
47.12283172014728,1,0.38922891180610764,43.530791164922164,0,0
40.70634895109846,0,0.7564349957465916,31.542329897553383,0,0
63.31518775810494,1,0.2305771236510848,34.182295414943624,0,0
78.32820180852673,3,0.21684136305777754,40.20457229777242,0,0
49.43198248058482,0,0.12044122223647466,56.49372952967649,0,0
81.62929914285967,0,0.5339335864514959,30.1641824252046,1,0
91.3154186371545,0,0.44587648397195584,37.11897267157221,0,0
32.0919770231645,2,0.3041004938054592,26.13952251843239,0,0
34.076982405093005,2,0.4225761941090784,30.05857512020806,0,0
51.49062352736659,0,0.15268168890653297,26.039244215830777,0,0
62.69031670472991,1,0.34166529866632994,40.69263596763229,0,0
191.90294804810924,7,0.7836103532484077,3.5222198021677045,0,1
88.80506697167861,0,0.47456943220198783,45.5575428139621,0,0
65.60167153796128,2,0.2568543482798183,29.70985318003025,0,0
55.986176206018484,1,0.08301855748790582,43.58737386399528,0,0
19.10226190328681,0,0.4551072003561408,39.244100860728196,0,0
22.104604589312324,1,0.050157638926906514,37.3647225302354,0,0
62.02523125704516,1,0.4277209111218168,24.34434889741519,0,0
1.6851093461290958,0,0.2631243197854301,39.68578849249927,0,0
80.3159352411018,1,0.456333734152277,40.03452281902281,0,0
51.04615389069199,3,0.10248934385770636,39.11901288996457,0,0
136.07732423986835,0,0.19658098446283498,42.40055833004931,0,0
112.69790626540276,2,0.2736047918006038,45.640552249763736,0,0
50.46377326881208,2,0.23809527974746394,25.92174360146509,0,0
52.34157493671712,1,0.41263151971168893,35.616343049288126,0,0
79.88953785005074,0,0.16304775763820956,43.67344361720668,0,0
97.57931524795094,1,0.12460127222816372,35.04765697037497,0,0
14.049273564099579,0,0.23089654800257045,48.55365912768029,0,0
10.340613366132835,0,0.12535012832626147,38.99196346361822,0,0
39.44912986114046,1,0.28650766897748414,16.49585094764094,0,0
69.5684395793466,1,0.17630790430318447,47.23371811117463,0,0
67.42183976268993,1,0.2939048952696496,36.71186450459137,0,0
81.74428637459626,1,0.08564706529942309,18.53318083562185,0,0
25.007561790867296,4,0.08858327898503902,35.22481153684522,0,0
0.0,2,0.110206652043901,24.04799183523925,0,0
156.0613607051259,2,0.7954995619260732,8.52213171294771,0,1
34.295093175869134,3,0.08780467517646195,37.605749218392184,0,0
4.537803390284054,2,0.48996373261294013,27.838800987180576,0,0
58.62659364898454,1,0.05510280678114774,46.91932862659146,0,0
74.82939220546693,2,0.0681528305497908,43.04378232595873,0,0
51.94857169696807,1,0.06929192489658338,35.40658789272106,0,0
43.55379034543777,0,0.4068680146025338,24.298428165100034,0,0
51.015944196352336,3,0.06450186940173655,28.732788271097473,0,0
45.73543093998043,2,0.2797819389089011,28.56796299323357,0,0
21.298822201495824,0,0.5465854316287008,46.211469235908275,0,0
37.13298307523921,0,0.15796697848647598,19.5101298579135,0,0
68.03199762534535,1,0.30765952787762707,37.48041701780609,0,0
63.0419635344125,0,0.16596148949821515,35.246871701507054,0,0
59.201495149170505,2,0.0961199123577965,49.39092919552958,1,0
30.121287953665515,1,0.3975341812014047,40.56010213442852,0,0
50.46242094660832,1,0.18135931782583153,43.88731313658035,0,0
0.5733738389286316,1,0.10777130337750389,32.2210399589698,0,0
59.461916597134746,0,0.23061124681246398,24.45901993744212,0,0
90.72144269533919,2,0.14340676334207061,34.41976426535859,1,0
18.14669669894736,3,0.12880720011612304,46.548786245190755,0,0
40.35180816705612,1,0.15451143941500767,46.52379694266945,0,0
63.22766946775324,0,0.31156403144018674,33.26353671772734,0,0
86.3210658606871,1,0.11175323494549716,28.531818148865863,0,0
43.794384592496264,1,0.24006735737128404,26.376529626020947,0,0
37.693741768352595,0,0.047238262353562675,36.497107370007825,0,0
5.7769214395979205,0,0.24264985672642225,39.50206288891266,0,0
57.58595323270266,2,0.44051970228511556,54.20510664273334,0,0
106.0519010035936,1,0.07631432219935949,39.35663833380762,0,0
61.9339615491169,1,0.15242813361613264,44.75142593187852,0,0
54.44302552040717,1,0.3020164689940267,29.414852133053593,1,0
63.05205776917464,1,0.3243706396966722,38.458711054220366,0,0
54.72269990128495,3,0.18146148091074138,39.540863010905525,0,0
34.674640693496755,0,0.06930313305210048,36.45416419371184,0,0
75.58199789194263,1,0.1534968080776295,37.759993234430816,0,0
60.64403807779386,0,0.3160680804531171,39.388403143821165,0,0
55.440331298341434,0,0.0737892005985136,43.291404944037474,0,0
30.61584931804375,1,0.10852265267742443,50.86029847755138,0,0
87.58769829836898,2,0.38640814048274075,13.078974291963192,0,0
71.61756863332775,1,0.10893122695548815,50.25111265552556,1,0
41.17697906581745,2,0.42143516782113144,19.181110720502254,0,0
80.04562134204843,0,0.2399040324102513,41.39639103140428,0,0
42.56072904036982,3,0.11965805033244266,63.91191865997321,0,0
35.44991268722407,0,0.17996538013027644,37.5320568273164,0,0
36.00742206299282,1,0.18291415886222923,39.98021053356106,0,0
10.723286172797721,0,0.12003506972009122,34.58714314687485,0,0
66.78855951045514,3,0.12740887895646058,45.33988581991431,0,0
9.221378041541243,0,0.05805102080911948,41.984294079037156,1,0
24.288904218355935,2,0.06855694026272025,30.56348030743022,1,0
147.8279110193096,1,0.6816137510785015,0.0,1,1
52.848257680227675,2,0.22564829947212245,25.697198458450657,0,0
51.241988493203195,0,0.2367456092321525,36.691644366444535,0,0
46.832594670340896,2,0.2986086574479504,33.38690594391589,1,0
28.935557633235593,1,0.15063883872562597,39.501950467497885,0,0
25.694156164084,1,0.032220726947687996,30.19094713143867,0,0
66.60924658866435,1,0.23533605218813466,35.641251409051804,0,0
41.236201707287805,1,0.4331403234298248,38.09650052706959,0,0
62.90895803840362,0,0.2041239160412054,38.862594677523234,0,0
32.86878284689443,0,0.2943630527676467,41.017120872764266,0,0
59.52656856927706,2,0.26699680751967053,36.08415568190915,0,0
87.58195093290159,0,0.4467217484005934,29.34636975175134,0,0
69.65414500981959,2,0.21691249421683287,38.90280599914536,0,0
44.68965454458799,1,0.1304320624229177,36.032563918446606,0,0
158.59468817733438,4,0.8299946947656112,4.746788829371168,1,1
191.85360305801862,5,0.5921856193001563,17.655940613110673,1,1
55.1970046173682,1,0.08301342349142252,22.907115210192764,0,0
46.85972369628741,3,0.301343352846947,44.78870003259526,0,0
50.89161985286522,0,0.05900685716499276,46.995185771988986,0,0
60.30233382685438,1,0.16648828033973553,23.195855745494462,0,0
30.166032510451235,2,0.060135946355940995,44.374201008039854,0,0
165.8524659468777,3,0.8446729595475475,9.455034017087774,1,1
241.04762743012031,3,0.7651719252776398,12.95723115354853,0,1
14.99322238740725,1,0.25913996508065956,35.40024214566858,1,0
24.567932694488015,1,0.1671233489581428,40.04951929402244,0,0
58.98656267010323,1,0.2633942765371099,44.275038661092054,0,0
32.6803121127029,1,0.13610438173296407,27.12716648507636,1,0
67.8403616057774,1,0.08457578530839716,50.72707367597174,0,0
55.86784371881404,1,0.09537343691678632,15.677170569278367,0,0
5.787394664048655,1,0.2939115754651541,52.5612010381805,0,0
101.75237191871466,5,0.6528322783963157,10.355388124492226,1,1
75.26996613979274,2,0.5319276317594354,31.160513377429155,0,0
30.153433129128665,2,0.1802020132102497,47.50846426977788,0,0
65.50478857237479,2,0.07578542588324609,26.474210520376573,0,0
33.58754406477003,1,0.18986875942493642,39.26429659833263,0,0
200.87357263462127,2,0.8651142055201761,10.618706393034547,1,1
23.38753982612586,3,0.16646689474231963,40.59748295354916,0,0
10.172338686635584,2,0.3015708271092197,28.76310687173119,0,0
45.429570259675785,2,0.0348532217295774,32.54315110406665,0,0
51.906776343129096,1,0.597333814064255,39.39419352765897,0,0
45.058007659634896,3,0.14480138723317737,30.005818827367634,0,0
25.399236044436016,1,0.34068991464972687,40.98598073704269,0,0
45.002523446721575,2,0.0327329854276823,31.244614349507636,0,0
61.73236881451835,2,0.2813221491675001,49.00000028684968,1,0
53.87767424693658,0,0.1216355125100889,55.18953445628029,0,0
59.562525764980336,1,0.066526221430587,34.72789407877015,0,0
38.24711998864417,0,0.2873996743733802,48.122846370671155,0,0
84.29294786790399,1,0.12061638766840384,35.66465004265741,0,0
25.595666586130484,1,0.14388170689193897,27.69925683584522,1,0
67.18900742716797,1,0.07034739543003023,33.31710485389321,0,0
84.54727732399904,0,0.33723543268318595,38.941267148318346,1,0
67.02270231872238,3,0.16829798283368685,18.34346569130221,0,0
49.93689432337925,4,0.16778267168688707,44.88222437590046,0,0
41.79257383342552,1,0.05287895962720673,38.9462293383,1,0
80.9021912761564,0,0.27767693047437975,49.0059835321607,0,0
19.425626868458174,3,0.10827518871624292,44.68951309148494,0,0
30.74689349050891,0,0.3021990636821632,39.31943148880277,0,0
45.061055862706965,0,0.16914987689975777,34.08581571115591,0,0
85.94134393779996,1,0.3206598060071696,54.75147893873286,0,0
64.4941909010224,1,0.27417368765174294,61.86859955519637,1,0
30.798856037243866,1,0.2382780680987825,34.269356544342074,0,0
47.24230736537741,2,0.19387815150258572,49.465228210728064,0,0
39.64192139759264,2,0.051492409855663925,30.225753751381674,0,0
37.25527519416163,1,0.43241090443119606,31.535454509420337,1,0
79.47223896391948,2,0.3189569392171329,33.751305533516515,0,0
20.706421768412362,0,0.09029986212578947,45.53150956366984,0,0
95.21952139335934,1,0.10492464037967675,26.17595376227036,0,0
75.70574225461557,1,0.16351774010835984,55.04960649704658,0,0
82.27154176509245,1,0.25509140631626154,48.31659483110332,0,0
43.426512199368545,0,0.3564994164133936,45.27666725971769,0,0
51.25148202302226,0,0.20534274863432259,34.76803867397042,0,0
19.1712046368822,3,0.21009373912351892,47.12436348842415,0,0
41.88343982332992,0,0.0650111492953461,5.909008525666287,0,0
67.34137119107876,0,0.11055553664658763,42.84991499841749,0,0
87.4015765445349,2,0.5478337680182812,39.761342744290204,0,0
27.321079579938708,0,0.1166849414879329,17.25162878260316,0,0
45.86235157536835,0,0.09476799914442802,42.46878281005385,0,0
51.217519494186945,0,0.11020544918576365,44.4998089846368,0,0
20.10526994518787,5,0.17273996650387127,17.608939806824036,0,0
154.99813941604188,3,0.6874845374994368,17.290318344786826,1,1
36.90024170643477,1,0.12818460174730079,60.708280670360466,1,0
50.115241220574404,0,0.05739308842077995,35.95011099287287,0,0
43.70126570220306,0,0.017405642350312393,48.73188665448226,0,0
35.26653735700814,1,0.29046700212691884,50.39482116718643,0,0
54.82387536298613,0,0.0899345298929455,42.333304953947945,0,0
49.60976053579944,2,0.2921121949296704,49.18965486308207,1,0
45.70355294303336,1,0.17535088104420812,14.758228060188099,0,0
98.50032047857303,5,0.8195560677949888,7.004133321325326,1,1
62.988116769573885,1,0.15312039105463016,4.113414001086795,0,0
96.34043171230712,4,0.14529170655706297,18.792969689760273,0,0
58.49718082097819,0,0.22951477176561205,31.99384053316558,0,0
79.90295537277822,1,0.07661865249766164,30.680771171042007,1,0
20.244451871163434,0,0.26063895493633266,38.45551318056727,0,0
58.94403598234424,0,0.35039197151606066,37.77284437236712,0,0
27.565792025723336,1,0.4020943480305091,39.47116672979355,0,0
18.076876811702462,0,0.10229373652313899,39.92180613493747,1,0
36.51571481352409,2,0.34453326764751285,41.66214997063268,1,0
84.79748336033933,1,0.37693270423362935,27.45050854846842,1,0
142.51327893686792,1,0.8522599735867038,19.745136080675522,1,1
61.07511805135999,0,0.22879992370737026,37.59434134775772,0,0
16.68248600275173,2,0.06739051772080633,37.76522754259784,0,0
50.09298371530158,0,0.2869846000412048,26.098798981740714,0,0
62.54250022254339,3,0.03549966147738067,49.897153191143566,0,0
59.38840573946495,0,0.14528042346563708,45.97280745305908,0,0
8.90516041298136,2,0.29555218397171584,28.54311646100559,0,0
32.7420537995032,1,0.2591779113743485,35.70797385791646,0,0
53.39805589628208,1,0.30263616994051595,60.10493615876827,0,0
68.40727273792974,0,0.28901589805200806,39.7663474161771,0,0
0.09680447250133994,1,0.2197652511317011,42.35254550720072,0,0
50.946900613003535,3,0.2065378792524746,31.301708937557574,0,0
58.57621924697381,1,0.30131673392454283,34.555766806188245,0,0
76.24029971290533,2,0.49045887799379473,54.624585843617425,0,0
72.32143960593592,0,0.1994862742184189,39.2462387002179,0,0
69.56428297022013,3,0.12604242501405838,37.21978959239831,0,0
35.001487332451646,1,0.3331648208668474,38.08405194530112,0,0
7.29994657191731,2,0.14664196249196737,65.99921067256703,0,0
45.17368107346498,0,0.4898106243700825,38.43788253462673,1,0
80.040795630214,1,0.16960961293891805,28.869156308650386,0,0
89.8363631881108,2,0.2048908608735653,30.79114008223238,0,0
72.76372755744464,2,0.16132557301951012,46.58831602626914,1,0
65.73352057004335,0,0.36978576342329383,22.286707606885457,0,0
64.49099120964914,3,0.11683488604537795,42.95641279610653,0,0
41.097031330980485,0,0.20424028143053097,30.03800719585613,1,0
51.7484926611595,0,0.396902691579884,17.553534879027914,0,0
96.72673814565827,0,0.19194465902519212,27.219205613950457,0,0
31.43604985520309,1,0.2405104943196798,38.302871906465256,1,0
95.3694697677463,1,0.14890741474427965,53.34684132842098,0,0
46.94929613769854,2,0.2271759361708131,48.04662353141302,0,0
88.13580272737696,1,0.0726934321844467,34.76940751212172,0,0
19.829624762561544,0,0.08813772703257544,48.69405776799902,0,0
69.64760502911622,1,0.05356933302736056,34.0754218783704,0,0
36.58074660130945,2,0.43524127820100217,21.868372567795216,1,0
234.30059997940367,2,0.8253349826550941,14.377671350239671,0,1
60.463351060273645,1,0.04342946195615884,21.434726054925367,0,0
80.23679471489922,2,0.11942576313218303,46.70549138233568,0,0
33.87646403516259,3,0.00207866201079652,46.86468097907566,0,0
17.524600988539966,2,0.030096974322683767,28.320330665167113,0,0
52.70388089162612,1,0.07810897780837077,39.60157257508228,0,0
133.48864992367044,3,0.7687325541045565,2.868098789914047,1,1
68.70799068886247,4,0.15739558503428605,47.591597199439654,0,0
158.27424725660842,3,0.7550037130715029,7.247675818500663,1,1
53.514620468187644,1,0.2862190113939303,44.59436275924998,0,0
101.38758286985657,1,0.10159296550561542,23.515538238939392,0,0
60.60586861338229,0,0.4268612579230663,46.54907611440158,0,0
46.33933734982751,0,0.10450970944918599,49.6896714146646,0,0
14.710816022429306,2,0.16898080799962484,30.63449466996118,0,0
48.43351199209581,1,0.16895807119049577,51.41041753195694,0,0
46.59032636472159,0,0.03169387294374589,20.685637406793326,0,0
79.00761990703676,0,0.37818720653805993,50.09541789731603,1,0
66.56209060167136,1,0.19562325405252376,53.823018619789046,0,0
25.51577195918457,0,0.05161880964492827,41.80396713566685,0,0
59.30635966027594,1,0.2993992643849362,35.84921640867703,0,0
71.78827929322634,0,0.05883157523255088,41.43661802109915,0,0
93.20078398469582,1,0.1429982341151933,31.358657943957603,0,0
77.18759918535149,0,0.1095220623382378,66.87089347079018,0,0
74.02116635778694,1,0.21292160387946787,31.548155805222795,0,0
56.50214986537909,1,0.11810393342778833,52.491412866230505,0,0
64.70780013558624,1,0.19024077202015968,29.846498408334437,0,0
86.23762251765396,1,0.1531832119737596,55.56489107454014,0,0
21.680565063008757,1,0.29227330611749586,60.13561439930686,0,0
46.2640168195761,0,0.11071463673753336,42.24589892121278,0,0
35.68578128109398,1,0.34987067938780964,41.153229954238654,0,0
64.4788279681531,1,0.07959908175896448,27.477630727369636,0,0
85.7555543912697,1,0.2375871212717963,26.167656294748866,0,0
175.76507764980428,3,0.7716485343105071,8.784830079970197,1,1
0.0,3,0.25278899790993953,54.04011724899233,0,0
44.694481374388246,1,0.11712324565747388,31.969772619360665,0,0
77.83684330043516,0,0.24830461920149124,62.28722139573604,0,0
68.44074757374699,1,0.13408102047317183,31.28839466407178,0,0
163.82948745260086,2,0.7701340430493966,4.8202840497253945,0,1
48.000167453138005,3,0.301937180288868,40.55218113044021,0,0
23.02423159450534,2,0.06483778826900907,36.88312187240931,0,0
67.88235804061168,0,0.2780894180285406,15.517897320411471,0,0
34.14295474913438,0,0.05901913649281035,31.190195895260143,0,0
109.60241833451141,2,0.054116330685421654,40.19603221533159,0,0
69.2626802088629,1,0.334780269429908,36.94416394421765,0,0
40.48379243615122,2,0.2056256859113162,44.99822925343061,0,0
39.71536881528429,0,0.21557985942992894,46.32519503191037,0,0
52.67639483466029,0,0.11390708426102003,35.35913692703199,0,0
49.012451949456256,0,0.16376467737709305,27.413265904530093,0,0
82.92084438824885,0,0.17766380204854282,55.031494759217544,0,0
59.66040424360116,1,0.2497712296464211,23.08991436432783,0,0
36.709206527286796,0,0.15149314934404604,31.451620542246367,0,0
102.26101712889457,0,0.4222198634622062,28.650440836288187,0,0
56.23270828800557,2,0.2041566108704853,46.21103383982318,1,0
190.8086234380023,4,0.9009115390130706,0.0,1,1
187.22417864013795,3,0.7241103383722701,5.201917066117417,1,1
64.07789069361309,0,0.5091215094845595,40.52754436368404,0,0
62.77774977857988,4,0.2807314135352033,42.71649003088064,0,0
7.758767697596177,0,0.056905374465429565,57.84404508447747,1,0
105.381877761516,1,0.19070357590080705,18.49069213565505,1,0
87.26611152306367,1,0.045065218909197055,46.18644089039621,0,0
45.07011709635031,1,0.33203029368564574,42.141772227334535,1,0
27.443256488603613,1,0.3441256758655762,33.92076522229598,0,0
63.6890403450888,0,0.1701839822351527,41.58849409292325,0,0
57.16744248535991,0,0.1915266105372573,46.1491187341291,0,0
63.89172371408073,2,0.21554109326043827,44.414789837310835,0,0
59.78943490485224,0,0.1746119275497793,61.74350666507928,0,0
67.65602473264815,1,0.2721363494671897,39.40229746573054,0,0
91.18264248479517,0,0.33316941930297317,38.29595701619359,0,0
69.20258012821616,0,0.4583993962566426,36.00571335763247,1,0
28.758612527251472,1,0.24745443478989773,44.08276720860477,0,0
89.0640713178113,0,0.31656107685377766,37.647359123654574,0,0
96.01536408720719,1,0.12311652833918141,38.145300595712435,0,0
133.8014183628021,1,0.16123274429729803,38.19612846006883,0,0
26.912649169010052,1,0.30811526662060457,36.519305735608974,0,0
61.07205032875687,0,0.2052394172468856,31.304599176323514,0,0
2.9475324202753157,2,0.15229334622546176,42.59917192016602,0,0
68.82872890948023,0,0.09781334363027257,34.86447678481719,0,0
41.29499254583068,0,0.09709557722265295,44.750474531024885,0,0
103.08614487062383,2,0.28852558407338297,39.21844391820797,1,0
35.63462574953545,3,0.4070121268776921,33.74767636038049,0,0
12.770424050818455,0,0.34819912641998935,55.21313445538571,0,0
43.21840648243701,0,0.13505241281858654,36.87456155898326,0,0
5.612805719571561,3,0.20504738557810584,44.85105316017987,0,0
193.33215388804254,2,0.8632134784078638,6.350788024978662,1,1
3.372923843591984,0,0.13988471998054597,15.719067357557023,0,0
55.711439529578975,1,0.19712377315729432,31.76300915555248,0,0
3.054704503595083,0,0.18214105246856158,14.48806422960227,1,0
129.72501395089128,4,0.7803213803411291,8.641951050698646,0,1
158.47732144224943,2,0.7825721747243719,14.164454551421642,1,1
64.01619728589488,3,0.3420607640952007,28.04186475715684,0,0
33.41265987587665,4,0.23175308715181178,14.833517566463929,0,0
