customer_tenure_months,monthly_charges,support_tickets,churn_label
47.933658314537475,53.588965940871866,0,0
42.430376553232215,52.54563761929107,0,0
31.509841295983207,78.61512284510297,1,0
13.28851809104657,40.777421712915384,0,0
58.18248311508763,47.45868489986641,1,0
9.974063919907,102.90133181810863,4,1
26.883931984337146,75.22017848978433,0,0
30.40106475541444,41.362179367487,0,0
18.685547407395344,53.37924630854794,0,0
56.80853049963194,45.599202970395226,1,0
54.40432129584031,47.724699628030386,0,0
48.41928525224655,50.16786995782929,0,0
2.263719005272022,95.97007530754055,1,1
52.76948689324084,71.80730630614812,1,0
55.58013273525767,29.181501708773073,1,0
77.8400662060146,61.71849518746234,0,0
62.67182319152574,68.82277062122651,0,0
48.16307518271331,55.099783197549705,0,0
28.193351201402226,67.76185395425969,0,0
16.273385880564774,31.266329213356126,0,0
14.897080990103213,88.53587682553649,4,1
62.034083734584904,68.72940862811807,0,0
34.95763722599186,40.548180005033444,1,0
46.42670283380909,30.67826897963028,0,0
27.845420693841763,67.12762866982791,1,0
84.69917844622137,43.65822287509407,0,0
12.67429681120256,41.32562491742159,0,0
47.4955546875052,21.794301284704147,0,0
38.54516315468131,42.29694932812157,0,0
45.33015345523419,39.522177048985526,0,0
39.22892027691879,22.959322663026075,0,0
28.954644648392648,41.2228218650218,0,0
24.87435686402832,67.7776371668653,0,0
81.87191813087266,55.132491846406324,1,0
39.63826413760087,25.443950413358706,0,0
51.15998821827828,55.849902802023834,0,0
16.308487887899712,60.900636606717,1,0
6.894487491656832,51.559826905727135,1,0
32.82039815802523,49.47185444496476,0,0
60.7153431223055,38.105088730863685,1,0
45.50972952282493,56.27451323542709,0,0
35.281312194779616,58.77642279002934,0,0
52.73665128632199,54.20824712884464,0,0
35.09399761421584,76.18031800630405,0,0
69.77911719678644,46.91821696806258,1,0
70.51600344240202,30.448716033136296,0,0
34.609368254958206,75.11411340663668,0,0
31.019207068421288,21.65719576671236,0,0
43.68149253022535,44.01972859453373,0,0
52.68013272459,36.185218927116125,0,0
40.071614526836356,48.470683524340735,0,0
63.82772750189596,47.956930841737226,0,0
49.77947363050124,35.655510493706494,0,0
64.58900125810945,66.01120291091266,0,0
24.799952194815205,47.979025342517595,0,0
34.33278592602974,68.28366475862839,0,0
54.59691988384979,32.46399193185819,0,0
45.95249920232841,33.804401786982304,0,0
41.6222541421034,33.40318156647773,0,0
35.65585246738349,57.78478094601317,0,0
46.56122747236504,76.21200541237576,1,0
70.7084320668193,45.44194073018627,0,0
8.835923927131553,15.295744547741911,0,0
42.26449144342047,57.11834008172373,0,0
43.04784107917048,59.97050555973172,0,0
25.426095337298047,34.488943093033335,0,0
42.19212933990354,58.484314792975354,0,0
15.490261674910343,62.16194802950905,0,0
34.48476939596964,19.26116343753277,2,0
40.16732025105151,66.7416182389403,1,0
44.90650721781007,67.68155612185117,1,0
78.75299956933736,45.37691942628098,0,0
30.30902007638553,59.67713384917746,0,0
21.157883511344327,79.64656485398295,0,0
62.85820524396485,40.13842346457361,0,0
16.141339462438495,101.69488838389425,2,1
33.857093287954434,53.67742979460831,0,0
39.13792594592241,32.90323341417496,0,0
28.058323113632667,22.69053314726619,0,0
5.15846703924879,104.42010487931972,1,1
33.32672079983233,30.40618530613477,1,0
13.653816845091576,64.51894379874301,0,0
56.125772406742435,17.231891955152392,1,0
56.82282449193535,52.235673144497795,1,0
27.225990709185353,45.19342669915959,1,0
35.258423779456514,75.15379367142693,0,0
78.40893756154082,53.38510549689442,0,0
53.07232055782744,59.18988720919757,1,0
45.003600530259014,43.53755178356623,0,0
74.11419755108169,47.32089927211804,0,0
15.810270341535496,65.78526703192468,0,0
8.407637786094554,50.2448291661981,2,0
48.00431716686609,36.21527512715083,0,0
60.12180935493694,67.10547661778213,2,0
14.207418381961016,75.28811907045808,0,0
21.607196518728443,72.54241886980296,1,0
59.27517440430505,69.3540921810973,0,0
3.95004256670975,129.60889942750245,2,1
40.38871296518178,35.28001306053464,0,0
48.77803591294783,32.20359831245612,0,0
62.187467291099054,30.391372397822625,0,0
39.48413726294929,48.597214515546014,0,0
53.863171775207796,76.56959885090676,0,0
22.68848474961424,25.18959868566301,0,0
55.59969543365953,50.251589268532555,0,0
28.642345804964837,45.19802294065623,0,0
20.148273482908667,32.36532236395887,0,0
82.17349586430903,46.198923422112905,0,0
77.93989251434661,69.34572705251836,0,0
47.666316282199816,53.40999388891929,1,0
72.84822058581638,59.40801220859776,0,0
39.13644229261313,66.03492332923514,0,0
42.55165101008342,55.80044328543692,0,0
6.585690156165393,88.20338285154124,1,1
28.558987206549215,51.50576602016088,2,0
2.8058389224722404,33.90078501585626,0,0
39.43267622688572,50.858222824096785,1,0
68.44333494185044,51.82950151839743,0,0
49.9647619590015,69.75716562936123,0,0
59.661543538447674,45.1368290400421,1,0
52.07577158887913,45.135762275616635,0,0
7.651122840895603,117.30670367601056,0,1
49.46806546308094,59.727207092328385,0,0
39.01818310062255,27.960824678074125,1,0
25.874200169247636,42.53221753975452,0,0
61.552117341941624,39.34680379473615,0,0
21.504898499508574,63.360341061631715,0,0
33.13773706916015,57.319100743883226,0,0
84.90560381905287,60.61605096461163,0,0
57.62697413243333,64.18396043488694,0,0
49.41106193338051,40.407922526110184,0,0
5.87765679920043,36.98451334779047,0,0
42.877604464411505,24.74256729258174,0,0
24.038271222448753,51.91349494754965,2,0
43.59652542367571,38.262519802303686,0,0
41.57363881272324,56.76811125741137,0,0
29.58032682940441,67.40599772634117,0,0
66.10412135905193,63.952511590433986,0,0
62.1876553800386,51.81300692392458,1,0
24.732657240694486,51.169620895260785,1,0
73.33328922383224,49.86153450226843,0,0
24.306616034727526,81.87292246400148,0,0
74.95626918635229,41.26449609690595,0,0
41.20391352728793,51.18812217630426,2,0
37.79120382789859,47.28507121355991,0,0
71.80238292013573,38.25290442207333,0,0
42.04506947081162,44.302786337961805,0,0
64.75681723001114,50.418831811296606,0,0
21.57983436297984,32.228447727818946,0,0
12.862638433252666,99.54135426236903,2,1
53.54171698469533,60.89343703551863,0,0
66.53519902858173,66.37942911364202,1,0
57.824305247864324,47.580169106935664,1,0
45.808712772352386,45.30422152902053,0,0
53.52537416440145,46.79139573827999,1,0
31.90062155775593,39.554544317380845,1,0
55.87320586664999,69.49758054081826,1,0
53.59811663956111,70.95063051695462,0,0
31.003131374492785,58.245233248485484,1,0
47.21420954557378,75.47116497018612,0,0
58.8813220215932,85.94596725243548,0,0
88.98922408236223,77.70202171831957,0,0
66.33923732918669,42.962666576428504,0,0
49.050135158076834,13.716329304355327,1,0
50.12313282272229,61.1420573398139,1,0
42.384633206856726,56.40285921658021,1,0
47.00504674204431,51.634078079659325,0,0
58.973513023726774,46.521526589232344,0,0
58.52793010830093,70.26004012313487,0,0
43.46623289186953,26.80385534282353,0,0
25.211787309563274,72.97993554974383,1,0
41.147392061127995,76.00582066091646,0,0
0.976571909075556,101.7103870826634,1,1
23.11951631523533,54.26333762455786,0,0
55.95225938635289,32.21379625461219,1,0
51.21858693853953,65.06730443779968,0,0
28.460367598843597,69.06885334317701,0,0
39.15804634034808,61.46485339711449,1,0
50.521812091421715,31.407280390045166,0,0
49.636419915123355,25.85882081684158,0,0
52.90735053005812,46.39534229028365,0,0
4.295665993116266,115.27282124647122,1,1
51.444660671640385,65.2280132305476,0,0
44.14219340213252,46.3922984046364,1,0
58.893822195349706,65.93925230552728,0,0
64.34712069731509,66.9376608821492,1,0
99.5261340135138,57.10349476791502,0,0
68.57346894996653,63.03557232488821,1,0
47.26842665086508,43.75899496270522,0,0
44.31977927845367,32.875501833727434,0,0
28.152994305932392,41.46595625712153,1,0
28.599129441361566,37.509011633623324,0,0
49.887952349550055,68.15958308240499,0,0
50.44599613281304,62.93913076835554,0,0
93.17434507421004,19.543317212620966,0,0
31.901291782765366,52.682495995634625,1,0
30.030273386760612,23.213469398991617,0,0
49.50161584800944,33.7411515264408,1,0
35.93183618383025,62.48036194031931,0,0
52.006516136079924,24.135514995026238,0,0
36.4731067667237,29.536982450837375,1,0
39.862978994319185,34.63863309125889,0,0
52.73202355227688,26.225626109575575,0,0
34.79517735222195,28.69626201565784,0,0
38.510701712951686,49.158198923637094,1,0
54.515337502088,24.728490113779852,0,0
45.83790657102796,46.264771309451426,0,0
33.48460931114152,50.13634128718563,0,0
36.324961616275246,61.2785320671111,0,0
63.76337966705322,63.93993452651202,0,0
50.58577340834096,29.356763310317497,0,0
38.49303218417966,30.143117477641518,0,0
60.585753735580504,29.306444282729384,0,0
52.851299144687786,61.86289515816706,0,0
11.51297570906085,121.14147600735703,3,1
60.94448318798763,44.70210366588607,0,0
65.99653395061148,32.11924924152113,0,0
38.876377917859585,52.32927603934191,0,0
28.999965045602096,70.53242363994673,0,0
58.89310345094079,69.55562633936178,1,0
59.06377666377034,27.901458643534593,1,0
43.115570536399616,66.06578651489664,0,0
26.218142888132807,27.704950643143317,0,0
50.52518328922599,43.96563744097394,1,0
51.99199854353678,42.19932847503446,1,0
20.560678570662372,53.994535422070015,0,0
51.736923545430216,34.9629670503798,0,0
65.71156282527058,51.543364757996,1,0
21.35061848711239,33.78632645749966,0,0
54.52510899514151,52.579798810170125,0,0
68.5862469445963,30.240645936410623,0,0
69.71137030164974,44.033943060020974,0,0
11.260785561240617,50.0552884942566,0,0
64.57746774988351,46.247138718142814,0,0
39.356094475434446,62.67329255359743,0,0
37.266725646545396,16.116628790913666,0,0
90.22238839636992,52.619371972244494,0,0
48.95820685323777,37.546699360181115,0,0
38.109232596891864,58.86391552896911,0,0
16.536527191231734,101.01484569437812,3,1
75.34173873159321,66.31830691025584,0,0
48.119600986342924,46.50704162275195,0,0
35.39390756555498,68.51347189151657,0,0
46.642273723952066,52.34942802656494,0,0
64.63543680995903,30.600901302088673,1,0
39.40381254973379,37.79899109362755,3,0
64.6526543538271,41.200694707491195,0,0
9.414372407973076,75.34780554259906,2,1
11.616917328843506,63.49660831045053,0,0
72.35843974167285,59.16144349880376,0,0
9.342151083346632,111.4432721350432,0,1
63.97165707876098,38.80376883895151,0,0
50.44149927486222,63.235105732539,0,0
45.66944181103011,51.559480150622306,0,0
58.264057188333084,61.919556837728216,0,0
8.217584534136613,98.88976313697073,4,1
77.64075850052087,56.78696075909579,0,0
44.45209520492513,40.83768111401674,0,0
77.73721600352788,31.02013741378467,0,0
55.88365838682989,59.697739526568476,0,0
2.1391085567130403,43.56477114271211,0,0
27.18181084578758,57.95560314668687,0,0
60.29391606905607,35.326258647349064,1,0
28.46712875117355,80.47436666306862,1,0
20.58528445673867,48.21483455197692,0,0
68.11392700108152,42.96173261676075,0,0
5.074265828803496,109.35028177199678,4,1
59.003366322408525,48.714072471861456,0,0
38.460736105318865,97.48580417897675,0,0
57.64151168917067,67.47593996545227,1,0
49.798621319402585,42.89892111658378,0,0
7.682524745225095,51.11408337546064,0,0
7.959616674711897,98.91627877766739,4,1
40.60491357591409,34.1707282408525,0,0
52.363313549966726,69.25324218151471,0,0
50.73333632309191,43.55642683756787,0,0
40.58705982219509,46.29035802973193,0,0
24.5857603662765,53.27947252869995,0,0
53.66000998061729,36.265115525859116,0,0
60.68086089262718,53.17006697886858,1,0
50.95489838025482,42.456987279443595,1,0
41.04969691921693,42.851722480112265,2,0
38.332094872652924,47.56788304315444,3,0
28.4808151730153,38.975715832708076,0,0
49.47126965312031,26.529382407548987,0,0
48.450706784658266,52.60706494739923,0,0
60.051768055960665,15.65667050043595,0,0
33.787482531986996,16.197736506075813,0,0
47.14568064721622,50.670906124725796,1,0
18.027553581950404,93.35112672968057,3,1
38.88973797792438,53.88984783183186,1,0
34.88837070561208,59.96553745961948,0,0
64.0374476332041,20.34102470110235,0,0
75.71448772902352,40.77950609448637,0,0
23.825665097029194,43.28493056267841,0,0
61.33814084414996,54.684175300208,0,0
57.25005634652415,53.42361796384276,1,0
35.117855343693506,43.92442713568891,0,0
31.46834135831657,50.66233641830472,1,0
31.240244212824912,45.877071805990965,0,0
38.20703951962706,36.30952431543724,0,0
38.541803499744425,50.80894173182247,1,0
42.24885346971112,17.836764484140538,0,0
35.82090813803581,53.67942098375816,0,0
59.50730105068933,71.18528945789333,0,0
54.15817315394668,44.796088282469654,0,0
41.88181253231769,80.93007218308551,0,0
35.29008919899917,59.0456966025889,0,0
34.80954055028333,71.87603234133604,0,0
52.897526089378914,55.78697022137347,2,0
1.8368353827554653,115.51084167999629,0,1
48.57746098962934,52.14850504563071,0,0
60.45112248720204,26.48307126643909,0,0
44.02225095958513,20.519951404016147,0,0
69.66315181303612,46.38046230236573,1,0
8.956758532699403,40.95944645715923,0,0
21.327688378571548,41.441000638431504,0,0
77.58155715448731,31.03690760774744,0,0
17.135564910529986,96.19745477690775,2,1
50.33266684878171,34.5322269648325,0,0
67.55619266255769,33.56206433077148,1,0
51.17848836538199,50.57554545117339,1,0
61.43421757737931,66.25149976777573,0,0
56.08116300503331,62.72480429479476,0,0
62.69256301137418,40.2559241950553,0,0
53.874384974064526,46.81431099123628,0,0
58.16032002145968,74.60455608248421,0,0
34.561196146507015,66.59101912626517,0,0
54.415459426178344,63.15002682321465,0,0
44.27169211347376,55.77886871544375,0,0
43.43301989147733,51.50251672585267,0,0
14.774782133424708,80.12859081764874,1,0
37.410933743042825,66.92861296007257,0,0
42.5811519246586,51.83152288116752,0,0
73.00192913121299,60.84848366297668,1,0
39.97227195812699,46.26112406788502,0,0
50.09171768912197,25.934291868961846,0,0
10.42322254367862,98.67214499158233,4,1
22.721950882887242,43.089128076329814,0,0
38.10611536317164,42.1181010822985,0,0
60.833522032328815,39.15375313600599,0,0
89.44743318949386,39.83566144188907,0,0
9.268951808835872,69.5915960000788,1,0
0.0,119.25717102315494,1,1
56.30773906225242,69.68535976443607,0,0
60.139140366061326,17.63910767859069,2,0
85.43001895460611,66.16859431853268,0,0
33.3872592358198,61.047583239855186,0,0
40.76996018403548,49.441579066077274,0,0
15.694407878030795,42.545362121971195,0,0
47.30613156739649,45.42627826945925,0,0
54.20069423528153,64.84980336502765,1,0
82.65672695989912,55.785244854122006,0,0
75.67138588999387,68.2934461806246,1,0
72.29180644386363,62.22013876109864,0,0
32.48450653061643,71.60779780161397,0,0
52.67381526281564,59.509479456865364,1,0
52.00495357168897,32.941595327002624,0,0
53.407966903620824,25.99890978318609,0,0
44.233508072750645,59.69061882337064,1,0
65.3566339435546,59.008753792409244,0,0
38.59364890257587,40.74280059812305,2,0
50.92972015191262,53.709566176295624,1,0
71.15783898352674,43.18348878780212,0,0
83.76437755189542,42.602496034421144,0,0
30.08322519915748,28.50112703883692,1,0
54.9111365206857,50.67166538071788,0,0
53.178435997229805,42.246846065983426,0,0
66.95789119582508,55.67552107501042,1,0
74.40463872822231,23.700330293608523,1,0
38.997588173067165,59.028258119881215,1,0
43.639890802310845,42.27095215082,0,0
46.31807032942867,34.000823192697275,0,0
53.61650575421632,43.40134743986417,0,0
59.88370989676685,26.02688587333759,1,0
38.24446639376505,45.63615287387554,1,0
78.42603301715229,51.847902652319455,0,0
12.073952026904337,51.09011935525523,0,0
23.504054336753775,56.899402834563325,0,0
55.938002091300056,41.4849834672828,0,0
42.04348621745523,61.69056236986435,0,0
34.811513030694854,53.99252748137231,0,0
62.2709930000469,62.23900564651801,1,0
59.626472866331596,74.88655907397577,1,0
67.48541950405897,26.73153438631458,0,0
26.358914039908313,44.260586243369616,0,0
59.6270155012387,38.557262701128664,0,0
59.438315571097036,82.07363388236709,0,0
26.865474428931233,58.95939573932612,0,0
45.707838653384016,54.30744144313544,1,0
62.438837788047564,67.93967343034319,0,0
69.1592074118812,50.1863907937629,1,0
42.357279247519664,56.99999107003139,0,0
25.222032891727753,43.1592405641307,0,0
72.58008105474862,29.53305667702544,0,0
45.7160076914905,63.46195430829469,0,0
10.99809800800216,35.60271206895186,1,0
40.6871307055304,61.22896669036475,0,0
65.3907095783598,66.25451606476429,0,0
23.0523419874378,16.333273435942836,0,0
47.10994215033288,65.672276624875,0,0
39.109068423173575,53.81859583150394,0,0
44.3254592110226,35.45324241196581,0,0
37.14760165326833,23.90344552888171,1,0
54.05688543734223,48.93761643863497,0,0
40.99294871911411,47.321135812177346,0,0
13.482617080112941,96.32162687882665,1,1
38.38310977281728,50.971133873537624,0,0
65.1344384727231,33.68460885759927,1,0
45.23312425844338,26.69398318684713,0,0
23.267933899990904,52.19659504362189,0,0
29.59093085527733,50.063605169282454,2,0
15.50089549404312,111.35708671243597,4,1
25.1818151354154,42.622282896817566,0,0
21.362161467531426,56.28017740393161,0,0
25.451664847815263,48.008394385532824,0,0
44.90144851621554,9.46512733813669,0,0
58.29236384039448,60.74069583673754,0,0
20.652848086859727,43.60853062123755,0,0
30.517358192373123,59.886788935329164,0,0
59.455016651369405,52.538646309829176,1,0
42.157074144393206,35.1684285824636,0,0
14.201395574119914,47.386537236914656,0,0
45.67993699045271,49.5295054777615,2,0
51.51657943505948,52.76021019402663,0,0
50.65728486677564,57.68490810271162,1,0
85.42729654672705,50.457722832673035,0,0
31.442775696848333,76.19316057035262,0,0
64.80206002738103,62.60807716436178,0,0
44.56075773931003,64.93977020146494,0,0
53.429902204347016,62.37382773932202,0,0
0.0,151.26538451544752,3,1
32.88802355497435,60.977784583988985,1,0
22.484521914686553,68.73215597531897,0,0
18.575917576781634,51.8903202124424,0,0
57.08088266371905,65.7613283249643,0,0
35.34510699270005,30.46645442834086,0,0
90.81154337489096,66.48516693508488,0,0
13.232451665543714,90.66518791481332,4,1
57.10905490121496,30.434011634697363,1,0
45.992588128323206,45.81353750378264,1,0
12.144693711543482,53.11068248752112,1,0
20.772349898704597,55.02118448118305,0,0
17.810800288430947,69.35734208064386,0,0
71.4406068418031,41.64175507128829,0,0
68.37326910940291,74.66012856834764,0,0
79.69870812362728,74.69207276441787,0,0
5.032359229659001,53.38439432304132,0,0
15.0202179582298,126.83178612928752,6,1
0.80326387380474,87.7971462391033,4,1
31.184034546720227,75.87307776192644,0,0
57.49652949978263,52.85687274509438,1,0
36.98321278733997,29.566656565968085,0,0
35.140663148833745,59.30761651108731,0,0
12.313181546312286,41.15124717419695,0,0
34.61851105435912,63.110072300603264,1,0
51.67205136272103,53.4425398030626,0,0
27.2166501064573,26.05942329968918,1,0
46.23649607543652,32.300561258666804,0,0
26.1581632833287,38.567344643393255,0,0
31.06007631167087,74.61348227604557,1,0
32.310130133151496,40.2509960810327,0,0
53.36345829514048,15.89372048430279,0,0
60.44847907396062,46.97613240520197,0,0
78.08632938740466,46.07969723532257,1,0
59.02660687233725,73.8471650398765,0,0
4.992344959847432,102.03247498002634,1,1
76.94815316450568,30.36856541713606,0,0
49.94151613130241,55.901282540659096,1,0
56.05848939052133,61.8762498884248,0,0
62.21579626253608,48.18271965000742,0,0
48.126576760501194,52.64117910909701,0,0
43.77409949781855,66.58404052834237,1,0
42.00273436315565,54.391096853142685,0,0
34.68958859109573,60.05720978687329,0,0
36.07017279881495,71.1033526338276,0,0
64.11653227757171,43.30144621466243,0,0
25.257734973472402,61.94187327373862,0,0
47.48059613762528,43.333688618331735,1,0
44.57289254209391,66.10301511078292,0,0
19.347327874067087,40.67909545749775,1,0
60.08730310414858,56.5177527646007,1,0
20.94625036630575,46.58109540344302,0,0
31.58553795629723,58.8054336646888,0,0
43.45933526750005,37.32824349344685,0,0
71.81939891597142,45.83664121853106,1,0
54.374071140194935,49.21044815986463,1,0
50.59622414430487,33.88232271791442,0,0
69.32990767937599,40.88569420207877,0,0
40.24338813006294,25.405612399881548,1,0
80.96803491176043,55.657553636805225,1,0
54.064405687614794,61.91308565888667,0,0
47.4037922003687,29.129125594826693,1,0
12.65924572328548,32.4330742655411,0,0
62.56750891422617,35.617826877044784,1,0
54.674314132061156,30.899567952199412,0,0
40.994444871111526,55.99033407601056,0,0
35.91021040154208,39.622642126979166,0,0
81.24206075142507,53.752969607475315,0,0
30.65600888260959,38.787242648006654,0,0
51.27927441351565,44.894223420622524,0,0
45.623848258523715,65.57738420858468,0,0
57.39135386386867,32.66754626106147,1,0
10.397341403490096,41.57219325631157,1,0
57.106140274391045,56.2649528635784,0,0
73.79708345086617,45.22221219968247,0,0
10.760142757039624,52.82982281889425,0,0
27.929237274674197,50.02604533428135,0,0
55.17533899745026,27.398998394956166,0,0
42.590805760397465,70.98624172346129,0,0
57.23413073767974,48.50995347328987,1,0
58.398365413953016,73.92160532449657,1,0
49.05299638215924,55.071172778965604,1,0
76.73065520252861,69.74991547189695,0,0
58.54486376566278,65.33414489456209,1,0
21.137713635178418,68.43322889816045,1,0
57.61379922466263,46.65821896554235,0,0
44.41274459010799,76.80679064292876,0,0
54.856010547761656,42.920049455869275,0,0
66.02601372284798,55.44032576434234,0,0
74.07789637672191,62.946968467298056,1,0
46.51676220137531,97.58370219748707,0,0
60.09098969718606,66.40897900927837,1,0
25.55629396032851,42.108780127937315,0,0
36.654781876327654,54.040358117515495,0,0
34.87185607006996,29.805387028744104,0,0
63.61387853617503,72.04882583808225,0,0
76.09046225627874,3.098281742762886,0,0
102.40657759441108,47.41275695827148,1,0
60.5031151889969,82.93548897363108,0,0
65.23551094697487,61.396745101054634,2,0
13.85196937291845,57.34668547482709,0,0
12.815929468459345,32.12288181637577,0,0
29.361512276535606,69.96259159974305,1,0
22.42261160410529,36.28372292528704,0,0
54.21123175090968,36.40788650254039,0,0
76.24751151500848,69.93630247912287,0,0
45.21517031233105,35.78520518520497,0,0
33.1970929864137,28.047863265865256,1,0
50.49624864221575,35.539271958213014,1,0
